Order_ID,Order_Date,Order_YearMonth,Retailer_ID,Product_SKU, Product_Price , Product_Cost , Order_Quantity , Sales_Amount , Cost_of_Goods_Sold ,Product_Discount,Profit,Profit_Margin
4820,04/06/20,202004,77,MH11-M-White, £26.00 , £11.20 ,38, £988.00 , £425.60 ,42.22%, £562.40 ,57%
4821,04/06/20,202004,272,MP10-36-Green, £50.00 , £19.74 ,37," £1,850.00 ", £730.38 ,7.41%," £1,119.62 ",61%
4822,04/07/20,202004,188,MJ10-L-Black, £65.00 , £36.63 ,16," £1,040.00 ", £586.08 ,0.00%, £453.92 ,44%
4823,04/07/20,202004,677,MS08-XS-Black, £22.00 , £6.74 ,45, £990.00 , £303.30 ,12.00%, £686.70 ,69%
4824,04/07/20,202004,403,MH04-XL-White, £35.00 , £16.36 ,30," £1,050.00 ", £490.80 ,18.60%, £559.20 ,53%
4825,04/07/20,202004,731,MS09-S-Blue, £15.00 , £8.55 ,37, £555.00 , £316.35 ,21.05%, £238.65 ,43%
4826,04/07/20,202004,368,MS11-S-Pink, £22.00 , £4.92 ,12, £264.00 , £59.04 ,4.35%, £204.96 ,78%
4827,04/07/20,202004,430,WH03-XS-Green, £32.00 , £14.45 ,45," £1,440.00 ", £650.25 ,25.58%, £789.75 ,55%
4828,04/07/20,202004,134,MT03-S-Pink, £20.00 , £7.96 ,23, £460.00 , £183.08 ,20.00%, £276.92 ,60%
4829,04/07/20,202004,108,WH07-XL-White, £29.00 , £11.02 ,13, £377.00 , £143.26 ,21.62%, £233.74 ,62%
4830,04/08/20,202004,584,MP02-34-Gray, £40.00 , £14.94 ,49," £1,960.00 ", £732.06 ,23.08%," £1,227.94 ",63%
4831,04/08/20,202004,429,WH08-M-White, £39.00 , £16.21 ,41," £1,599.00 ", £664.61 ,11.36%, £934.39 ,58%
4832,04/08/20,202004,673,MT01-L-Orange, £25.00 , £11.05 ,25, £625.00 , £276.25 ,0.00%, £348.75 ,56%
4833,04/08/20,202004,622,MS08-S-Black, £13.00 , £5.43 ,36, £468.00 , £195.48 ,35.00%, £272.52 ,58%
4834,04/08/20,202004,193,MS07-XS-White, £20.00 , £6.07 ,36, £720.00 , £218.52 ,0.00%, £501.48 ,70%
4835,04/08/20,202004,19,MH06-L-Purple, £30.00 , £16.17 ,4, £120.00 , £64.68 ,31.82%, £55.32 ,46%
4836,04/08/20,202004,723,MS07-M-Black, £16.00 , £5.52 ,8, £128.00 , £44.16 ,5.88%, £83.84 ,66%
4837,04/08/20,202004,20,MT05-S-Pink, £20.00 , £8.00 ,44, £880.00 , £352.00 ,9.09%, £528.00 ,60%
4838,04/08/20,202004,738,MH12-XS-Red, £41.00 , £19.07 ,36," £1,476.00 ", £686.52 ,6.82%, £789.48 ,53%
4839,04/08/20,202004,555,MSH01-33-Black, £45.00 , £27.90 ,19, £855.00 , £530.10 ,0.00%, £324.90 ,38%
4840,04/08/20,202004,664,WH05-XS-Purple, £23.00 , £10.12 ,38, £874.00 , £384.56 ,17.86%, £489.44 ,56%
4841,04/08/20,202004,130,MP01-32-Gray, £34.00 , £17.68 ,26, £884.00 , £459.68 ,38.18%, £424.32 ,48%
4842,04/08/20,202004,395,MS12-S-Red, £24.00 , £10.20 ,20, £480.00 , £204.00 ,4.00%, £276.00 ,58%
4843,04/09/20,202004,751,MJ11-XL-Red, £59.00 , £23.76 ,40," £2,360.00 ", £950.40 ,9.23%," £1,409.60 ",60%
4844,04/09/20,202004,191,MP09-32-Black, £49.00 , £28.42 ,50," £2,450.00 "," £1,421.00 ",9.26%," £1,029.00 ",42%
4845,04/09/20,202004,317,MSH06-32-Pink, £31.00 , £16.51 ,4, £124.00 , £66.04 ,27.91%, £57.96 ,47%
4846,04/10/20,202004,429,MSH10-36-Green, £41.00 , £16.73 ,41," £1,681.00 ", £685.93 ,8.89%, £995.07 ,59%
4847,04/10/20,202004,36,WH09-S-Pink, £33.00 , £10.05 ,22, £726.00 , £221.10 ,5.71%, £504.90 ,70%
4848,04/10/20,202004,515,MS06-M-Yellow, £9.00 , £6.03 ,19, £171.00 , £114.57 ,62.50%, £56.43 ,33%
4849,04/10/20,202004,373,MT04-M-Blue, £23.00 , £9.03 ,35, £805.00 , £316.05 ,8.00%, £488.95 ,61%
4850,04/10/20,202004,713,MT02-XL-Gray, £20.00 , £7.74 ,43, £860.00 , £332.82 ,20.00%, £527.18 ,61%
4851,04/11/20,202004,741,MP02-32-Gray, £45.00 , £15.57 ,36," £1,620.00 ", £560.52 ,18.18%," £1,059.48 ",65%
4852,04/12/20,202004,8,MSH02-33-Black, £36.00 , £16.56 ,49," £1,764.00 ", £811.44 ,18.18%, £952.56 ,54%
4853,04/12/20,202004,385,WH02-XL-Green, £26.00 , £17.94 ,46," £1,196.00 ", £825.24 ,40.91%, £370.76 ,31%
4854,04/12/20,202004,13,MSH09-34-Green, £34.00 , £16.20 ,4, £136.00 , £64.80 ,24.44%, £71.20 ,52%
4855,04/12/20,202004,413,WH08-S-White, £38.00 , £16.23 ,48," £1,824.00 ", £779.04 ,13.64%," £1,044.96 ",57%
4856,04/12/20,202004,430,WH04-L-Blue, £20.00 , £17.71 ,22, £440.00 , £389.62 ,48.72%, £50.38 ,11%
4857,04/12/20,202004,94,WH02-S-Blue, £36.00 , £16.81 ,21, £756.00 , £353.01 ,18.18%, £402.99 ,53%
4858,04/12/20,202004,371,MH06-M-Black, £44.00 , £16.24 ,17, £748.00 , £276.08 ,0.00%, £471.92 ,63%
4859,04/13/20,202004,784,MJ11-XL-Green, £59.00 , £13.26 ,19," £1,121.00 ", £251.94 ,7.81%, £869.06 ,78%
4860,04/13/20,202004,224,MT03-L-Blue, £18.00 , £10.80 ,6, £108.00 , £64.80 ,28.00%, £43.20 ,40%
4861,04/13/20,202004,480,MS02-XS-Blue, £25.00 , £7.56 ,38, £950.00 , £287.28 ,0.00%, £662.72 ,70%
4862,04/13/20,202004,607,MP11-34-Blue, £36.00 , £23.53 ,7, £252.00 , £164.71 ,30.77%, £87.29 ,35%
4863,04/13/20,202004,345,WH07-M-Purple, £30.00 , £14.65 ,39," £1,170.00 ", £571.35 ,14.29%, £598.65 ,51%
4864,04/13/20,202004,461,WH05-XL-Orange, £29.00 , £10.44 ,32, £928.00 , £334.08 ,29.27%, £593.92 ,64%
4865,04/14/20,202004,23,MS04-L-Black, £23.00 , £5.98 ,29, £667.00 , £173.42 ,4.17%, £493.58 ,74%
4866,04/14/20,202004,385,MH13-XS-Green, £45.00 , £10.33 ,31," £1,395.00 ", £320.23 ,0.00%," £1,074.77 ",77%
4867,04/14/20,202004,656,MS05-L-Black, £17.00 , £10.72 ,47, £799.00 , £503.84 ,29.17%, £295.16 ,37%
4868,04/14/20,202004,117,MJ02-S-Orange, £40.00 , £23.36 ,40," £1,600.00 ", £934.40 ,33.33%, £665.60 ,42%
4869,04/14/20,202004,492,MH08-M-Red, £40.00 , £17.94 ,13, £520.00 , £233.22 ,4.76%, £286.78 ,55%
4870,04/14/20,202004,229,WB05-S-Purple, £25.00 , £10.80 ,38, £950.00 , £410.40 ,13.79%, £539.60 ,57%
4871,04/14/20,202004,172,MJ07-XL-Yellow, £62.00 , £30.50 ,8, £496.00 , £244.00 ,0.00%, £252.00 ,51%
4872,04/15/20,202004,204,MS10-XL-Blue, £21.00 , £6.44 ,46, £966.00 , £296.24 ,16.00%, £669.76 ,69%
4873,04/15/20,202004,255,WB03-M-Yellow, £19.00 , £8.93 ,3, £57.00 , £26.79 ,9.52%, £30.21 ,53%
4874,04/15/20,202004,44,MT09-XS-Blue, £15.00 , £9.26 ,4, £60.00 , £37.04 ,34.78%, £22.96 ,38%
4875,04/15/20,202004,264,MH02-XS-Black, £20.00 , £11.60 ,7, £140.00 , £81.20 ,50.00%, £58.80 ,42%
4876,04/15/20,202004,159,MP11-36-Blue, £34.00 , £16.66 ,27, £918.00 , £449.82 ,35.85%, £468.18 ,51%
4877,04/15/20,202004,206,MJ07-M-Black, £63.00 , £25.37 ,4, £252.00 , £101.48 ,0.00%, £150.52 ,60%
4878,04/16/20,202004,154,MSH05-32-Gray, £27.00 , £14.74 ,19, £513.00 , £280.06 ,38.64%, £232.94 ,45%
4879,04/16/20,202004,777,MP07-36-Black, £51.00 , £14.24 ,42," £2,142.00 ", £598.08 ,0.00%," £1,543.92 ",72%
4880,04/16/20,202004,748,MH09-S-Red, £43.00 , £16.17 ,8, £344.00 , £129.36 ,4.44%, £214.64 ,62%
4881,04/17/20,202004,183,MH08-S-Red, £27.00 , £10.14 ,44," £1,188.00 ", £446.16 ,34.15%, £741.84 ,62%
4882,04/17/20,202004,31,MS04-XL-Orange, £7.00 , £5.26 ,12, £84.00 , £63.12 ,68.18%, £20.88 ,25%
4883,04/17/20,202004,630,WB04-M-Yellow, £15.00 , £7.25 ,24, £360.00 , £174.00 ,46.43%, £186.00 ,52%
4884,04/17/20,202004,591,MT01-S-Pink, £18.00 , £9.00 ,40, £720.00 , £360.00 ,14.29%, £360.00 ,50%
4885,04/17/20,202004,22,WB02-XL-Yellow, £14.00 , £7.66 ,25, £350.00 , £191.50 ,51.72%, £158.50 ,45%
4886,04/17/20,202004,607,MJ12-S-Black, £60.00 , £23.90 ,26," £1,560.00 ", £621.40 ,7.69%, £938.60 ,60%
4887,04/17/20,202004,555,MS11-L-Yellow, £14.00 , £6.01 ,4, £56.00 , £24.04 ,26.32%, £31.96 ,57%
4888,04/17/20,202004,288,MH12-XS-Green, £21.00 , £11.76 ,23, £483.00 , £270.48 ,51.16%, £212.52 ,44%
4889,04/17/20,202004,11,MT01-XS-Red, £15.00 , £8.34 ,42, £630.00 , £350.28 ,31.82%, £279.72 ,44%
4890,04/17/20,202004,547,MJ03-S-Pink, £43.00 , £20.72 ,17, £731.00 , £352.24 ,31.75%, £378.76 ,52%
4891,04/18/20,202004,652,WH03-M-Green, £28.00 , £16.70 ,12, £336.00 , £200.40 ,30.00%, £135.60 ,40%
4892,04/18/20,202004,22,MSH05-36-Black, £33.00 , £15.10 ,47," £1,551.00 ", £709.70 ,15.38%, £841.30 ,54%
4893,04/18/20,202004,88,MP03-32-Blue, £34.00 , £15.06 ,43," £1,462.00 ", £647.58 ,35.85%, £814.42 ,56%
4894,04/18/20,202004,605,MS11-S-Green, £22.00 , £6.88 ,49," £1,078.00 ", £337.12 ,0.00%, £740.88 ,69%
4895,04/19/20,202004,132,MT01-M-Gray, £24.00 , £10.05 ,14, £336.00 , £140.70 ,4.00%, £195.30 ,58%
4896,04/19/20,202004,414,MJ10-XS-Red, £45.00 , £21.74 ,44," £1,980.00 ", £956.56 ,30.77%," £1,023.44 ",52%
4897,04/19/20,202004,673,MT02-M-White, £24.00 , £8.93 ,43," £1,032.00 ", £383.99 ,4.00%, £648.01 ,63%
4898,04/19/20,202004,70,MSH07-36-Black, £31.00 , £11.16 ,18, £558.00 , £200.88 ,29.55%, £357.12 ,64%
4899,04/19/20,202004,496,MSH12-33-Black, £35.00 , £19.29 ,3, £105.00 , £57.87 ,12.50%, £47.13 ,45%
4900,04/19/20,202004,687,MP08-33-Red, £30.00 , £21.40 ,50," £1,500.00 "," £1,070.00 ",45.45%, £430.00 ,29%
4901,04/19/20,202004,359,MS12-L-Blue, £12.00 , £6.51 ,45, £540.00 , £292.95 ,52.00%, £247.05 ,46%
4902,04/19/20,202004,82,MP01-32-Gray, £40.00 , £17.68 ,44," £1,760.00 ", £777.92 ,27.27%, £982.08 ,56%
4903,04/20/20,202004,481,MJ12-L-Blue, £45.00 , £22.79 ,9, £405.00 , £205.11 ,21.05%, £199.89 ,49%
4904,04/20/20,202004,465,MH01-M-Black, £39.00 , £14.73 ,45," £1,755.00 ", £662.85 ,0.00%," £1,092.15 ",62%
4905,04/20/20,202004,517,MP04-34-Green, £46.00 , £21.62 ,24," £1,104.00 ", £518.88 ,11.54%, £585.12 ,53%
4906,04/20/20,202004,554,MT04-S-Blue, £25.00 , £10.58 ,35, £875.00 , £370.30 ,0.00%, £504.70 ,58%
4907,04/21/20,202004,526,MJ07-XS-Yellow, £41.00 , £26.24 ,47," £1,927.00 "," £1,233.28 ",35.94%, £693.72 ,36%
4908,04/21/20,202004,634,MSH03-36-Green, £40.00 , £17.20 ,10, £400.00 , £172.00 ,11.11%, £228.00 ,57%
4909,04/22/20,202004,121,MP11-36-Brown, £46.00 , £23.02 ,23," £1,058.00 ", £529.46 ,16.36%, £528.54 ,50%
4910,04/22/20,202004,121,MS09-XL-Blue, £16.00 , £7.53 ,8, £128.00 , £60.24 ,30.43%, £67.76 ,53%
4911,04/22/20,202004,250,MH01-XS-Black, £35.00 , £14.74 ,40," £1,400.00 ", £589.60 ,18.60%, £810.40 ,58%
4912,04/22/20,202004,304,MJ01-XS-Yellow, £63.00 , £23.59 ,30," £1,890.00 ", £707.70 ,3.08%," £1,182.30 ",63%
4913,04/22/20,202004,507,MS11-XL-Yellow, £25.00 , £6.25 ,23, £575.00 , £143.75 ,0.00%, £431.25 ,75%
4914,04/22/20,202004,73,MSH09-34-Green, £43.00 , £16.20 ,11, £473.00 , £178.20 ,4.44%, £294.80 ,62%
4915,04/23/20,202004,220,WH01-XS-Green, £32.00 , £17.16 ,46," £1,472.00 ", £789.36 ,21.95%, £682.64 ,46%
4916,04/25/20,202004,200,MH10-L-Black, £27.00 , £14.40 ,2, £54.00 , £28.80 ,34.15%, £25.20 ,47%
4917,04/25/20,202004,565,MS11-XL-Blue, £10.00 , £7.06 ,11, £110.00 , £77.66 ,58.33%, £32.34 ,29%
4918,04/25/20,202004,153,MH07-M-Black, £42.00 , £16.32 ,27," £1,134.00 ", £440.64 ,6.67%, £693.36 ,61%
4919,04/25/20,202004,477,MS12-L-Blue, £22.00 , £6.51 ,3, £66.00 , £19.53 ,12.00%, £46.47 ,70%
4920,04/25/20,202004,217,MH11-S-Pink, £43.00 , £26.65 ,2, £86.00 , £53.30 ,2.27%, £32.70 ,38%
4921,04/25/20,202004,165,WH06-XS-Purple, £27.00 , £11.34 ,28, £756.00 , £317.52 ,37.21%, £438.48 ,58%
4922,04/26/20,202004,200,MJ09-XS-Blue, £51.00 , £17.53 ,45," £2,295.00 ", £788.85 ,16.39%," £1,506.15 ",66%
4923,04/26/20,202004,392,MH03-S-Green, £45.00 , £17.07 ,11, £495.00 , £187.77 ,0.00%, £307.23 ,62%
4924,04/26/20,202004,36,WB02-XS-Orange, £23.00 , £5.40 ,49," £1,127.00 ", £264.60 ,23.33%, £862.40 ,77%
4925,04/26/20,202004,695,MH04-XS-Green, £39.00 , £15.71 ,48," £1,872.00 ", £754.08 ,13.33%," £1,117.92 ",60%
4926,04/26/20,202004,695,MH03-XS-Green, £37.00 , £15.89 ,49," £1,813.00 ", £778.61 ,9.76%," £1,034.39 ",57%
4927,04/26/20,202004,600,MS10-S-Blue, £21.00 , £9.99 ,39, £819.00 , £389.61 ,12.50%, £429.39 ,52%
4928,04/26/20,202004,648,WB03-L-Yellow, £26.00 , £13.78 ,21, £546.00 , £289.38 ,10.34%, £256.62 ,47%
4929,04/26/20,202004,295,MS12-XS-Blue, £5.00 , £1.35 ,12, £60.00 , £16.20 ,75.00%, £43.80 ,73%
4930,04/27/20,202004,141,WH07-M-Gray, £39.00 , £16.02 ,33," £1,287.00 ", £528.66 ,0.00%, £758.34 ,59%
4931,04/27/20,202004,567,MS03-XS-Orange, £12.00 , £4.98 ,7, £84.00 , £34.86 ,52.00%, £49.14 ,59%
4932,04/27/20,202004,670,WB04-XS-Yellow, £27.00 , £10.04 ,33, £891.00 , £331.32 ,10.00%, £559.68 ,63%
4933,04/27/20,202004,690,WB02-XL-Yellow, £26.00 , £7.66 ,21, £546.00 , £160.86 ,10.34%, £385.14 ,71%
4934,04/27/20,202004,185,MS08-XL-Black, £20.00 , £6.20 ,41, £820.00 , £254.20 ,0.00%, £565.80 ,69%
4935,04/27/20,202004,561,WH01-XS-Purple, £33.00 , £14.52 ,22, £726.00 , £319.44 ,19.51%, £406.56 ,56%
4936,04/27/20,202004,147,MH13-M-Blue, £40.00 , £17.14 ,4, £160.00 , £68.56 ,9.09%, £91.44 ,57%
4937,04/28/20,202004,363,MT03-XL-Red, £22.00 , £8.91 ,20, £440.00 , £178.20 ,12.00%, £261.80 ,60%
4938,04/28/20,202004,426,WB03-XS-Green, £17.00 , £6.12 ,13, £221.00 , £79.56 ,32.00%, £141.44 ,64%
4939,04/28/20,202004,368,WH08-XL-Orange, £45.00 , £20.11 ,29," £1,305.00 ", £583.19 ,0.00%, £721.81 ,55%
4940,04/28/20,202004,764,MH02-XL-Purple, £45.00 , £26.10 ,33," £1,485.00 ", £861.30 ,0.00%, £623.70 ,42%
4941,04/28/20,202004,686,MS06-XL-Blue, £13.00 , £5.79 ,41, £533.00 , £237.39 ,23.53%, £295.61 ,55%
4942,04/28/20,202004,704,MS11-XS-Green, £8.00 , £5.32 ,50, £400.00 , £266.00 ,50.00%, £134.00 ,34%
4943,04/28/20,202004,378,WH04-XL-Purple, £38.00 , £10.26 ,42," £1,596.00 ", £430.92 ,11.63%," £1,165.08 ",73%
4944,04/28/20,202004,550,MS01-S-Black, £12.00 , £8.90 ,31, £372.00 , £275.90 ,50.00%, £96.10 ,26%
4945,04/28/20,202004,41,WH01-XL-Orange, £37.00 , £16.60 ,22, £814.00 , £365.20 ,17.78%, £448.80 ,55%
4946,04/29/20,202004,98,MSH08-32-Blue, £33.00 , £14.29 ,18, £594.00 , £257.22 ,19.51%, £336.78 ,57%
4947,04/29/20,202004,590,MP05-33-Green, £37.00 , £10.73 ,28," £1,036.00 ", £300.44 ,32.73%, £735.56 ,71%
4948,04/29/20,202004,419,MS06-M-Blue, £14.00 , £6.22 ,34, £476.00 , £211.48 ,44.00%, £264.52 ,56%
4949,04/29/20,202004,558,MJ07-XS-Black, £65.00 , £24.43 ,36," £2,340.00 ", £879.48 ,0.00%," £1,460.52 ",62%
4950,04/29/20,202004,743,MH06-S-Blue, £27.00 , £8.52 ,13, £351.00 , £110.76 ,37.21%, £240.24 ,68%
4951,04/29/20,202004,407,MH08-XL-Brown, £33.00 , £13.24 ,8, £264.00 , £105.92 ,15.38%, £158.08 ,60%
4952,04/29/20,202004,84,MJ11-M-Green, £65.00 , £29.78 ,39," £2,535.00 "," £1,161.42 ",0.00%," £1,373.58 ",54%
4953,04/30/20,202004,683,WH05-S-White, £30.00 , £15.65 ,4, £120.00 , £62.60 ,21.05%, £57.40 ,48%
4954,04/30/20,202004,21,MP03-36-Green, £42.00 , £22.88 ,24," £1,008.00 ", £549.12 ,16.00%, £458.88 ,46%
4955,04/30/20,202004,196,MJ08-XS-Blue, £44.00 , £26.69 ,17, £748.00 , £453.73 ,21.43%, £294.27 ,39%
4956,04/30/20,202004,96,MS06-S-Blue, £20.00 , £8.30 ,31, £620.00 , £257.30 ,20.00%, £362.70 ,59%
4957,04/30/20,202004,417,MP05-36-Blue, £41.00 , £15.95 ,47," £1,927.00 ", £749.65 ,16.33%," £1,177.35 ",61%
4958,04/30/20,202004,58,MS03-XS-Gray, £24.00 , £11.34 ,27, £648.00 , £306.18 ,4.00%, £341.82 ,53%
4959,04/30/20,202004,497,WB05-S-Orange, £18.00 , £10.90 ,16, £288.00 , £174.40 ,40.00%, £113.60 ,39%
4960,04/30/20,202004,134,MJ11-S-Black, £55.00 , £25.30 ,40," £2,200.00 "," £1,012.00 ",14.06%," £1,188.00 ",54%
4961,04/30/20,202004,497,MP01-32-Gray, £36.00 , £17.68 ,15, £540.00 , £265.20 ,34.55%, £274.80 ,51%
4962,04/30/20,202004,216,MJ07-S-Pink, £50.00 , £21.00 ,22," £1,100.00 ", £462.00 ,18.03%, £638.00 ,58%
4963,04/30/20,202004,297,MH09-M-Blue, £23.00 , £13.79 ,41, £943.00 , £565.39 ,48.89%, £377.61 ,40%
4964,05/01/20,202005,449,WB03-XS-Yellow, £29.00 , £19.43 ,25, £725.00 , £485.75 ,0.00%, £239.25 ,33%
4965,05/01/20,202005,613,MS02-XS-Black, £8.00 , £6.81 ,36, £288.00 , £245.16 ,63.64%, £42.84 ,15%
4966,05/01/20,202005,56,MSH07-36-Blue, £31.00 , £14.94 ,8, £248.00 , £119.52 ,29.55%, £128.48 ,52%
4967,05/01/20,202005,128,MP02-32-Red, £47.00 , £22.27 ,34," £1,598.00 ", £757.18 ,14.55%, £840.82 ,53%
4968,05/01/20,202005,507,MH11-M-Orange, £32.00 , £12.66 ,10, £320.00 , £126.60 ,27.27%, £193.40 ,60%
4969,05/01/20,202005,145,MP02-32-Pink, £47.00 , £19.59 ,46," £2,162.00 ", £901.14 ,0.00%," £1,260.86 ",58%
4970,05/01/20,202005,30,MS01-M-Black, £10.00 , £4.50 ,33, £330.00 , £148.50 ,50.00%, £181.50 ,55%
4971,05/01/20,202005,41,MP05-33-Blue, £39.00 , £20.53 ,43," £1,677.00 ", £882.79 ,29.09%, £794.21 ,47%
4972,05/01/20,202005,242,MS02-XS-Blue, £20.00 , £7.56 ,21, £420.00 , £158.76 ,20.00%, £261.24 ,62%
4973,05/02/20,202005,754,MH06-XL-Black, £31.00 , £17.50 ,6, £186.00 , £105.00 ,16.22%, £81.00 ,44%
4974,05/02/20,202005,111,MT02-M-Gray, £21.00 , £7.38 ,46, £966.00 , £339.48 ,12.50%, £626.52 ,65%
4975,05/02/20,202005,730,MT02-XS-White, £25.00 , £9.34 ,50," £1,250.00 ", £467.00 ,0.00%, £783.00 ,63%
4976,05/02/20,202005,676,MS11-L-Yellow, £18.00 , £6.01 ,8, £144.00 , £48.08 ,5.26%, £95.92 ,67%
4977,05/02/20,202005,237,WH03-XL-Purple, £29.00 , £8.12 ,13, £377.00 , £105.56 ,25.64%, £271.44 ,72%
4978,05/02/20,202005,242,MH06-S-Red, £33.00 , £17.22 ,4, £132.00 , £68.88 ,26.67%, £63.12 ,48%
4979,05/03/20,202005,549,MS06-L-Yellow, £6.00 , £1.50 ,23, £138.00 , £34.50 ,75.00%, £103.50 ,75%
4980,05/03/20,202005,550,MJ09-S-Yellow, £56.00 , £33.04 ,38," £2,128.00 "," £1,255.52 ",9.68%, £872.48 ,41%
4981,05/03/20,202005,57,WH04-L-Blue, £36.00 , £17.71 ,29," £1,044.00 ", £513.59 ,7.69%, £530.41 ,51%
4982,05/03/20,202005,442,MS02-M-Black, £10.00 , £3.60 ,45, £450.00 , £162.00 ,60.00%, £288.00 ,64%
4983,05/03/20,202005,747,MP02-32-Blue, £36.00 , £17.73 ,47," £1,692.00 ", £833.31 ,28.00%, £858.69 ,51%
4984,05/04/20,202005,391,MS02-S-Black, £5.00 , £2.96 ,9, £45.00 , £26.64 ,75.00%, £18.36 ,41%
4985,05/04/20,202005,368,WH08-S-Pink, £26.00 , £12.78 ,16, £416.00 , £204.48 ,23.53%, £211.52 ,51%
4986,05/04/20,202005,627,MJ06-L-Blue, £56.00 , £30.72 ,8, £448.00 , £245.76 ,11.11%, £202.24 ,45%
4987,05/04/20,202005,529,MS09-XS-Red, £6.00 , £5.63 ,37, £222.00 , £208.31 ,72.73%, £13.69 ,6%
4988,05/04/20,202005,108,MS01-L-Yellow, £5.00 , £5.15 ,43, £215.00 , £221.45 ,80.00%,-£6.45 ,-3%
4989,05/04/20,202005,612,MH03-L-Green, £21.00 , £14.34 ,7, £147.00 , £100.38 ,52.27%, £46.62 ,32%
4990,05/05/20,202005,232,MJ12-L-Black, £45.00 , £29.25 ,46," £2,070.00 "," £1,345.50 ",18.18%, £724.50 ,35%
4991,05/05/20,202005,717,MJ07-L-Yellow, £60.00 , £22.74 ,19," £1,140.00 ", £432.06 ,7.69%, £707.94 ,62%
4992,05/05/20,202005,239,MS12-M-Red, £25.00 , £10.58 ,35, £875.00 , £370.30 ,0.00%, £504.70 ,58%
4993,05/05/20,202005,399,MS01-XL-Yellow, £11.00 , £3.85 ,24, £264.00 , £92.40 ,50.00%, £171.60 ,65%
4994,05/05/20,202005,545,WH01-S-Green, £26.00 , £12.74 ,23, £598.00 , £293.02 ,38.10%, £304.98 ,51%
4995,05/05/20,202005,26,MS09-S-Pink, £12.00 , £5.99 ,48, £576.00 , £287.52 ,47.83%, £288.48 ,50%
4996,05/05/20,202005,776,MP12-36-Blue, £32.00 , £20.48 ,29, £928.00 , £593.92 ,41.82%, £334.08 ,36%
4997,05/06/20,202005,142,MS05-M-Blue, £13.00 , £8.20 ,26, £338.00 , £213.20 ,45.83%, £124.80 ,37%
4998,05/06/20,202005,409,MP12-33-Black, £40.00 , £19.54 ,16, £640.00 , £312.64 ,21.57%, £327.36 ,51%
4999,05/06/20,202005,233,MSH02-32-Black, £37.00 , £17.90 ,23, £851.00 , £411.70 ,17.78%, £439.30 ,52%
5000,05/06/20,202005,305,MSH05-32-Blue, £30.00 , £10.95 ,22, £660.00 , £240.90 ,28.57%, £419.10 ,64%
5001,05/07/20,202005,637,MH07-XL-Gray, £31.00 , £19.22 ,6, £186.00 , £115.32 ,27.91%, £70.68 ,38%
5002,05/07/20,202005,27,WH09-M-Purple, £37.00 , £22.58 ,8, £296.00 , £180.64 ,17.78%, £115.36 ,39%
5003,05/08/20,202005,339,MH02-M-Black, £45.00 , £15.50 ,36," £1,620.00 ", £558.00 ,0.00%," £1,062.00 ",66%
5004,05/08/20,202005,750,MS01-XL-Yellow, £14.00 , £3.85 ,50, £700.00 , £192.50 ,36.36%, £507.50 ,73%
5005,05/08/20,202005,621,MT02-XL-Gray, £23.00 , £7.74 ,49," £1,127.00 ", £379.26 ,8.00%, £747.74 ,66%
5006,05/09/20,202005,694,MSH07-34-Black, £45.00 , £16.53 ,45," £2,025.00 ", £743.85 ,0.00%," £1,281.15 ",63%
5007,05/09/20,202005,181,MS07-S-White, £13.00 , £4.03 ,15, £195.00 , £60.45 ,43.48%, £134.55 ,69%
5008,05/09/20,202005,49,WB01-S-Pink, £29.00 , £7.84 ,44," £1,276.00 ", £344.96 ,0.00%, £931.04 ,73%
5009,05/09/20,202005,474,MT03-L-Red, £21.00 , £7.81 ,42, £882.00 , £328.02 ,16.00%, £553.98 ,63%
5010,05/09/20,202005,521,MT09-XS-Blue, £23.00 , £9.26 ,35, £805.00 , £324.10 ,0.00%, £480.90 ,60%
5011,05/09/20,202005,262,WB02-XS-Orange, £15.00 , £5.40 ,16, £240.00 , £86.40 ,50.00%, £153.60 ,64%
5012,05/10/20,202005,167,MS02-L-Gray, £11.00 , £6.36 ,36, £396.00 , £228.96 ,56.00%, £167.04 ,42%
5013,05/10/20,202005,696,MT03-M-Yellow, £17.00 , £9.18 ,42, £714.00 , £385.56 ,29.17%, £328.44 ,46%
5014,05/11/20,202005,114,MH05-L-White, £43.00 , £13.41 ,6, £258.00 , £80.46 ,0.00%, £177.54 ,69%
5015,05/11/20,202005,328,MJ12-S-Orange, £44.00 , £21.29 ,24," £1,056.00 ", £510.96 ,30.16%, £545.04 ,52%
5016,05/11/20,202005,626,MH11-XL-Red, £27.00 , £11.90 ,42," £1,134.00 ", £499.80 ,38.64%, £634.20 ,56%
5017,05/11/20,202005,55,MT07-XS-Gray, £19.00 , £8.49 ,9, £171.00 , £76.41 ,24.00%, £94.59 ,55%
5018,05/11/20,202005,288,MT11-M-Blue, £17.00 , £6.73 ,23, £391.00 , £154.79 ,32.00%, £236.21 ,60%
5019,05/12/20,202005,687,MH06-S-Blue, £20.00 , £8.52 ,12, £240.00 , £102.24 ,53.49%, £137.76 ,57%
5020,05/12/20,202005,716,MH05-M-Green, £37.00 , £9.62 ,38," £1,406.00 ", £365.56 ,17.78%," £1,040.44 ",74%
5021,05/12/20,202005,162,MP06-34-Orange, £54.00 , £23.54 ,23," £1,242.00 ", £541.42 ,0.00%, £700.58 ,56%
5022,05/13/20,202005,456,MT08-XS-Green, £15.00 , £9.60 ,17, £255.00 , £163.20 ,37.50%, £91.80 ,36%
